run,episode,mae,rmse,bias,p95_abs_error,time_spearman,sparse_pair_delta_mae,sparse_reverse_fraction,first_quarter_mae,last_quarter_mae
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,63,0.00955953005450283,0.011725169220730063,0.0079184002652255,0.022118136286735528,0.9805095220655557,0.003825282249013035,0.3937007874015748,0.015228369273245335,0.002746241236309288
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,84,0.0056967259156408545,0.007313827741300796,-0.0049903279000318435,0.014211807772517201,0.9878170206921808,0.0023600643713349904,0.33858267716535434,0.004972310969606042,0.002367200622757082
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,86,0.005533748072139133,0.007157861765903985,-0.0046593990978180955,0.012417721375822999,0.9900373100164803,0.0026072942593142272,0.3779527559055118,0.009132076054811478,0.004091597214937792
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,90,0.010471003056863992,0.011957070310779179,-0.01040501338093236,0.01953566437587142,0.9878685222486723,0.0021685230707031065,0.4409448818897638,0.004841340705752373,0.010768563193778391
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,99,0.011912082605249452,0.013113763538209294,-0.011912082605249452,0.02013462409377098,0.9928355612525178,0.00253440130604651,0.3858267716535433,0.015729526057839394,0.006097034636695753
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,171,0.022478430368664704,0.025985693238217297,-0.022478430368664704,0.047703650966286655,0.9904550448635782,0.0024836979564425983,0.3464566929133858,0.03911608085036278,0.00747581546784204
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,180,0.013234745639692846,0.014393435023821668,0.011857008545575809,0.022090337797999376,0.9773107031679179,0.0017445829264291627,0.33070866141732286,0.017117606475949287,0.005232501693171798
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,182,0.009641443595228338,0.010746805810092602,-0.009640391491757327,0.0170491898432374,0.9823635780992492,0.0017249689760111917,0.3543307086614173,0.013290123199112713,0.0053283258366718655
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,195,0.01383354035397133,0.015887551044087154,-0.013783623064682615,0.027538287267088884,0.991153177073796,0.00225088692556216,0.41732283464566927,0.02419323823414743,0.005578396465352853
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,196,0.006933368565569253,0.008660002291493081,0.0017240730544472171,0.016757890209555624,0.9914278520417504,0.0018583399474650152,0.3464566929133858,0.014376547187566757,0.004932324101901031
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,205,0.007655733402771148,0.00911805360475103,-0.0052300511665634986,0.017139199189841747,0.9650132759567844,0.0037968794001251695,0.4015748031496063,0.011204088921658695,0.0041957530465879245
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,209,0.007055093577491789,0.008104100797082743,-0.006848472854017018,0.012636309582740066,0.9836053378502105,0.002642612779645,0.4251968503937008,0.006988596636801958,0.007954538972626324
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,216,0.005967815108760988,0.007123532035166231,-0.0051951444552287285,0.01236252672970295,0.9891560611609594,0.002617565621658573,0.4015748031496063,0.007539944723248482,0.003703664087879588
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,222,0.012340920357928553,0.014370032338545047,-0.010430493354760983,0.024776687845587717,0.9646870994323384,0.004735288091047894,0.3858267716535433,0.01665746932849288,0.014195011488482123
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,230,0.010552544257279806,0.0132000163965706,0.0018174027850363927,0.024351480975747106,0.9282869437831898,0.007808821493994415,0.4645669291338583,0.01181618869304657,0.004710202489150106
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,242,0.009433521915070742,0.011604070636972465,-0.009289531470585644,0.021658264845609662,0.9743865592382347,0.004698553654240576,0.41732283464566927,0.011241225060075521,0.0058283479756937595
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,255,0.01074099879951973,0.013405491598273304,0.008424628371358267,0.024613637849688525,0.9747642373191722,0.0046262205101725625,0.4409448818897638,0.016852070344612002,0.004408845161378849
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,257,0.006046456050626148,0.00737900204654262,-0.004557924285563786,0.01433675196021795,0.9871360556674601,0.0028985148391092387,0.4251968503937008,0.002819634974002838,0.004048933269586996
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,266,0.0076015050231035275,0.01038495557677662,-0.005685603392976191,0.0222051122225821,0.9560977842885918,0.004814357870793718,0.44881889763779526,0.003827266627922654,0.003184160252203583
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,277,0.030261659856478218,0.03993314367873605,0.028207618968735915,0.0698336903005838,0.9625297564548616,0.009251310365406547,0.36220472440944884,0.05826605670154095,0.005727748299250379
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,281,0.014913672274815326,0.020828721451089167,-0.0008624234023955069,0.04651934392750263,0.9796797747665262,0.007535934781904999,0.3937007874015748,0.023870844393968582,0.004469135714316508
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,305,0.02897604588906688,0.03292041416442198,-0.02897604588906688,0.05736731961369513,0.990741164621864,0.005686762170704801,0.3779527559055118,0.0458011943846941,0.012401183448673692
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,313,0.016157407739228802,0.018873832048121077,-0.0017201478658535052,0.032217420265078546,0.9915365775498993,0.005354205601093337,0.4251968503937008,0.02248009294271469,0.014125936970231123
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,314,0.013612580227345461,0.016439781352932357,-0.007868374206736917,0.02901515420526265,0.9742206097784286,0.008837694584531344,0.4645669291338583,0.010406465269625187,0.014652255471446551
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,323,0.020924846211528347,0.02368594294170467,-0.02084503949208738,0.03774854615330696,0.995021516205823,0.005401011714051793,0.4015748031496063,0.028583968989551067,0.00826965891974396
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,329,0.01227062210909935,0.014999913019316398,-0.010447388202919683,0.03279947862029075,0.9864779802234022,0.00603337091665099,0.4251968503937008,0.0130290063098073,0.009595453073416138
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,341,0.010755210115348746,0.014024412262161999,-0.002475236634381872,0.027700276672840116,0.9765038454495515,0.009447398415847323,0.4094488188976378,0.010000498034060001,0.00835246949645807
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,357,0.03853584815078648,0.05027788785771249,0.029449351473886054,0.09124370068311691,0.9720632668009521,0.013384527321464904,0.48031496062992124,0.08180217770859599,0.011076673428760841
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,362,0.02574432877736399,0.03321517881217492,0.022449889809649903,0.06359641999006271,0.9764637886833912,0.007902562082928466,0.3937007874015748,0.05096211703494191,0.006270499579841271
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,391,0.059316901164493174,0.07033542706071448,0.057514104822985246,0.11367479935288427,0.9303985075993406,0.011276393659471527,0.41732283464566927,0.07892125239595771,0.012225632650370244
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,418,0.003371104402049241,0.004156909929151703,-0.0017030323001563374,0.007990897074341774,0.9944664438747481,0.0020765275547764903,0.4094488188976378,0.0031725545413792133,0.004243544799464871
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,420,0.006235330326035182,0.007150753510660501,-0.006120599453879549,0.01145177911967039,0.9942947720197766,0.0018995565538272613,0.4094488188976378,0.009286272805184126,0.0027583335340750637
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,422,0.01014960415841415,0.011165906808142128,-0.01014960415841415,0.01718864906579256,0.9897111334920344,0.0022139023864773785,0.36220472440944884,0.013503119582310319,0.006488463657660759
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,435,0.0030436172814916063,0.003802353165760043,-0.00017047191022356856,0.006419739965349434,0.9923434352682657,0.0016841992596531008,0.33070866141732286,0.003199626924470067,0.002472584716088022
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,441,0.00552373962227648,0.00678243938338956,-0.0027167445364284504,0.011736156698316335,0.9654424555942135,0.003253952952057827,0.4251968503937008,0.0037270733155310154,0.004489670651310007
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,450,0.003901939553088596,0.004906018508099611,-0.0038212259291867667,0.009274530876427886,0.9928069492766892,0.001863238152380534,0.4015748031496063,0.003964967327192426,0.0032979910811263835
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,451,0.00451468222809126,0.005450615764170067,-0.004085441692495806,0.009487665817141527,0.9894593481047426,0.0018129105547692362,0.4015748031496063,0.0057851888705044985,0.0018894886216003215
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,466,0.008981490171663609,0.011873942618586526,0.007836329883048165,0.025523752346634853,0.9575398278703533,0.003534713822350962,0.4330708661417323,0.0077198108192533255,0.0035974192378489533
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,470,0.01331913695730691,0.015605902736596813,0.013041429865097598,0.02822613567113876,0.9904893792345725,0.0016365814147385087,0.4094488188976378,0.02487016038503498,0.00475986256969918
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,474,0.00588708302939267,0.007109616621042736,-0.005847861485108297,0.012365689780563115,0.9890072788866507,0.0016924915725262616,0.3228346456692913,0.005843136226758361,0.004163199877439183
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,484,0.03291880696633598,0.04231214731901541,0.026927949547825847,0.07315893992781639,0.9723894433253981,0.007041091752040574,0.41732283464566927,0.06370302988216281,0.009190209064399824
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,489,0.03438268403442635,0.04044303679453279,0.03409362460479315,0.0753946419805288,0.9785982420802048,0.007077507425363608,0.4094488188976378,0.04623996978625655,0.007176987572165672
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,497,0.012292155757677392,0.016309999233756603,0.007083772054102155,0.03351050093770026,0.983307773301593,0.0061290991221239245,0.4094488188976378,0.020817012526094913,0.006432475151086692
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,500,0.023102546419977443,0.02913327907983046,0.020066618435521377,0.06362509280443188,0.9765954037722029,0.009776953307134429,0.4251968503937008,0.04215956851840019,0.009064589699846692
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,502,0.013260281797556672,0.019878073983186046,0.01155971192929428,0.027895809710025785,0.9694996337667093,0.0064717748525046455,0.3858267716535433,0.02381256315857172,0.004611920710885897
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,529,0.013403983043644985,0.016030917637599573,0.002351883959818224,0.031026071310043334,0.9843320820362569,0.006138204178941531,0.4094488188976378,0.012334116734564304,0.012548209921078524
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,544,0.009868952288798027,0.011590547148733808,-0.009839079935318296,0.018027984257787465,0.9850359366416406,0.0022502380907242223,0.3779527559055118,0.013347911997698247,0.002138448717232677
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,545,0.0029444501446960203,0.00394414526548333,0.00044565596590473433,0.008039266616106032,0.9880459164988097,0.0017561053483211618,0.31496062992125984,0.003684137831442058,0.002502822679161909
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,548,0.005306666814703931,0.006623358857213971,-0.0019484949693833187,0.012760163750499485,0.9867183208203625,0.0021441366164175074,0.4015748031496063,0.004889729432761669,0.0049817408853414236
piperx_insert_copper_screw-full-fixed1500-seed1000-v1,556,0.0052828356433565204,0.0072966609656018476,0.0042016883803626115,0.015427447855472556,0.9824265244460721,0.0026199679755730424,0.4015748031496063,0.008913630153983831,0.0022777204922022065
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,11,0.016777235282461334,0.021578676226701572,0.01619546390884352,0.04288851171731946,0.9810588720014649,0.005442730165783345,0.4409448818897638,0.03454192401841283,0.0028531524403661024
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,23,0.03401696080163674,0.039486306751795305,0.033796328375501616,0.06953855156898497,0.9861403589086247,0.004748143626039657,0.4251968503937008,0.05473377020098269,0.00879686008192948
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,40,0.020865847423010564,0.025476559668482782,0.019968143190453702,0.04333210699260234,0.9916281358725506,0.00243980788779775,0.3858267716535433,0.04066585935652256,0.0029123532331141178
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,43,0.012895614543595002,0.015066719470845685,-0.005973643792458461,0.028161290287971468,0.967130562168101,0.004212020038385091,0.4094488188976378,0.013567577814683318,0.015717906739155296
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,58,0.007884796561484109,0.010469373760452524,0.006610519094465417,0.02190774045884606,0.9908041109686869,0.0029202476143836975,0.41732283464566927,0.01477651298046112,0.0020166811227682047
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,62,0.004280535144516762,0.005912767628882888,0.0020293648226470395,0.011146412603557107,0.9869243270463286,0.0025248924475603216,0.4330708661417323,0.007602873491123319,0.0026432448812556686
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,63,0.006298134415374079,0.007725762249267455,0.004370858406218758,0.01465695723891258,0.9883720930232557,0.003921342423317704,0.4094488188976378,0.007790010888129473,0.00243114251861698
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,84,0.008785398590134719,0.010676280855537963,-0.008574317108013929,0.018108288757503033,0.989659631935543,0.0028635818459914896,0.3779527559055118,0.013088061241433024,0.002740051482760464
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,86,0.005635936626731564,0.007500269560377982,-0.004708861115886975,0.014771091565489766,0.9911760666544589,0.0026135615359141134,0.4015748031496063,0.010724819265305996,0.003218057152480469
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,90,0.01221809937078433,0.01298301984303639,-0.01221809937078433,0.019028822332620616,0.9912447353964475,0.0018971688004107926,0.3858267716535433,0.01089128921739757,0.008863369903338025
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,99,0.012353180579793843,0.014231653035820399,-0.012353180579793843,0.02518482822924851,0.9888756637978392,0.0026364604187175985,0.3543307086614173,0.01719960244372487,0.005662369976562331
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,171,0.018599515031837655,0.02170605051628782,-0.018599515031837655,0.0388167142868042,0.9947582860281999,0.0023786854658891837,0.33858267716535434,0.034059208584949374,0.005661248900651117
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,180,0.01154194174296208,0.01257041953981486,0.010244992181924317,0.018175763729959726,0.9779802234023073,0.0019511118692558582,0.3464566929133858,0.012899483437649906,0.0051391097131272545
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,182,0.010784075120227499,0.01192300020049959,-0.01077571551059009,0.01933390274643898,0.9894650704999084,0.0019809939553887827,0.4094488188976378,0.01677452784497291,0.005250841573797516
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,195,0.015170797284099535,0.01735475247939587,-0.015169390725077392,0.027979685738682748,0.9895165720563998,0.00235207903558227,0.4015748031496063,0.024144877213984728,0.005585406152022188
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,196,0.0064239765902129875,0.007411300387946116,-0.0017365672661071585,0.013680376484990106,0.9898313037905144,0.0019130714047025507,0.3858267716535433,0.008868133649230003,0.005333310682544834
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,205,0.007342263619193545,0.009214385440161142,-0.0057269366511718545,0.02022174969315528,0.9745696758835378,0.0037043233233408665,0.4015748031496063,0.011902710422873497,0.004019599464299972
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,209,0.007103519422798854,0.008085550312711772,-0.006142839174117398,0.012824524380266666,0.9804522981138986,0.00295049744093512,0.3700787401574803,0.009710024343803525,0.007116197708455729
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,216,0.004353365999577363,0.005241430054918482,-0.0002991486840073776,0.010051412507891653,0.9872276139901117,0.0023784633784547566,0.3858267716535433,0.00572327128611505,0.004076945277120103
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,222,0.012174131791653053,0.013885176174475771,-0.00984756070010917,0.02155929482541978,0.9646756546420068,0.004205381305242969,0.4409448818897638,0.01477430248633027,0.015883338721323526
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,230,0.011240047873343428,0.014326686273630006,0.0006380135259860253,0.025978075154125688,0.9178950741622413,0.008611552167947836,0.4251968503937008,0.012903269613161683,0.005605144795481465
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,242,0.008087138602149935,0.01029850466280608,-0.008010551348434092,0.021128195896744726,0.9754280351583958,0.0036680029969163768,0.4015748031496063,0.007998582907021046,0.004780195480634575
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,255,0.009069023339179694,0.011556033720724907,0.00431878072595282,0.02056711809709667,0.9613681102362205,0.005290193457567082,0.4645669291338583,0.010030950885266066,0.004841771871724632
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,257,0.00469302189821974,0.005748890206271407,-0.0018404008174002229,0.01040691435337066,0.9879257462003295,0.002488202283408229,0.3700787401574803,0.005047393497079611,0.00456626772393065
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,266,0.007366759081833152,0.010164667086767262,-0.004750146266360389,0.02002724166959524,0.9494311939205272,0.005027836111674863,0.3858267716535433,0.004380033118650317,0.002811203614328406
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,277,0.031319061392423464,0.04389063592162803,0.02951537249100511,0.08062784075736995,0.9406358725508148,0.010040977419772017,0.4409448818897638,0.04801098594907671,0.006234958578716032
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,281,0.01844086275286827,0.02446056310888848,-0.015131608538467844,0.05037181973457332,0.9793707654275774,0.007451507534215769,0.44881889763779526,0.0335504817776382,0.006803885622503003
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,305,0.03446229559813219,0.039186580589819685,-0.03446229559813219,0.06856023594737053,0.9944549990844166,0.005497349099820759,0.4094488188976378,0.05935158347710967,0.015164213873504195
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,313,0.015264490673871478,0.019147520124633662,0.005002302092179889,0.03805430978536606,0.9873248947079287,0.005441946325838331,0.4330708661417323,0.028987031430006027,0.005907844737521373
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,314,0.017055851702025393,0.020913540003681487,-0.005922789689066121,0.038132003881037234,0.9542151162790697,0.00780721494238677,0.3937007874015748,0.010738281067460775,0.016070264406153
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,323,0.024256480711301265,0.027271426896013282,-0.024224607593168912,0.042359663546085356,0.9944664438747481,0.005336781890373531,0.33858267716535434,0.036024896427989006,0.009843463190918555
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,329,0.010630026333274145,0.013152668768474023,-0.00800745083415677,0.025281362421810626,0.9882404779344441,0.0056480460572899795,0.3937007874015748,0.010195162147283554,0.01142202534902026
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,341,0.009679989890173601,0.013187935958832662,-0.002890357166506874,0.02684349492192268,0.9782434535799304,0.008233319586656225,0.4251968503937008,0.010812320979312062,0.0066176308355352376
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,357,0.03412589113577269,0.04439721729389249,0.02398103559971787,0.08427006304264066,0.9777742171763412,0.011802617827151704,0.4645669291338583,0.07127065630629659,0.010087120463140309
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,362,0.02473420896785683,0.03243667949048404,0.021435920763906324,0.0629777655005455,0.9806354147592015,0.006463591907701389,0.4330708661417323,0.05114248348399997,0.006371880750521086
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,391,0.05047909783934301,0.06058845368941519,0.0491167098571168,0.1005205001682043,0.9604925837758653,0.01217807810313589,0.4645669291338583,0.06221897900104523,0.011991032668447588
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,418,0.0031144735735324502,0.0041388917780768395,-0.0005248793208920688,0.008491190709173677,0.9898885277421717,0.002216983942212317,0.4015748031496063,0.0031710301991552114,0.0041639059363660635
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,420,0.007523085853335942,0.008722781693490172,-0.007475505929050996,0.014073190093040465,0.9927039461637063,0.0019975782768052864,0.4251968503937008,0.010571482591331005,0.002668043789526564
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,422,0.009328859397555789,0.010505345400902826,-0.009285701851240447,0.01694078417494893,0.9870845541109685,0.0023079609175718674,0.3937007874015748,0.013883307576179504,0.00620545157835295
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,435,0.002979271280764806,0.003747283867460409,0.0005287946191856463,0.006923323683440684,0.9932189617286211,0.0019355934648591234,0.36220472440944884,0.0021353226620703936,0.0025586606625438435
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,441,0.006004269616369129,0.007238290445659681,-0.003601441104819969,0.013338246569037432,0.9649274400292988,0.0031658743515493365,0.4330708661417323,0.0057996781542897224,0.003910035082299146
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,450,0.005228855826771905,0.006333422009882849,-0.004735533604161901,0.011094385012984275,0.9929213971800035,0.0017954344736544165,0.33070866141732286,0.008430546266026795,0.00257089037586411
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,451,0.006292256753567926,0.007506680360874703,-0.005976546957299433,0.012459044903516767,0.9920401483244826,0.0020644795406228444,0.4330708661417323,0.009264288004487753,0.0018608165901241591
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,466,0.009644015130561456,0.01190535480356334,0.00863047585289678,0.024579421803355213,0.9671076725874382,0.0033531086042699384,0.4015748031496063,0.009682709467597306,0.0035531166304281214
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,470,0.012949575303082383,0.014813474293563007,0.012679241862770141,0.023814102075994013,0.990271928218275,0.001821458207692687,0.3700787401574803,0.020967994700185955,0.004370795841168729
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,474,0.006185255715990934,0.007018387338024855,-0.006130059719453129,0.011187456268817186,0.9931731825672955,0.0016481785147678194,0.33858267716535434,0.007135384134016931,0.0037839627057110192
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,484,0.029981307889102027,0.03820235543250061,0.02160811927751638,0.06656107306480408,0.9776712140633582,0.006907788024643275,0.3779527559055118,0.05674618622288108,0.013010444235987961
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,489,0.03223968636484642,0.03761100808781486,0.031979705394405755,0.06242586411535739,0.988921442959165,0.006906855191419444,0.4094488188976378,0.03799089463427663,0.008289842815429438
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,497,0.008327342131451587,0.011541719883253301,-0.0006436907988245366,0.02336895689368248,0.9863921442959164,0.005798520901658404,0.4094488188976378,0.0122584393247962,0.008012864615011495
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,500,0.023525267126387917,0.029323632318069434,0.022036455673514865,0.058431806415319434,0.9836797289873648,0.007210801212542404,0.4409448818897638,0.041825228836387396,0.005525593820493668
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,502,0.014246981449105078,0.02251637419782382,0.013439973310596542,0.0358363926410675,0.964549761948361,0.006919312382512909,0.4251968503937008,0.028354626847431064,0.004756490248837508
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,529,0.01353195146566577,0.0159772502758934,0.0022247704919209355,0.028423372656106945,0.9888584966123422,0.005724648145709451,0.4094488188976378,0.016023268457502127,0.012317886572418502
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,544,0.014534567027567391,0.017070187193045438,-0.01451796364153779,0.02599892560392618,0.9894307361289139,0.0026277120841124396,0.3543307086614173,0.022903056116774678,0.0024385957349295495
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,545,0.002838883668573544,0.004553292728622186,1.0048181593447225e-05,0.008204671833664159,0.9854193371177439,0.002122586747030104,0.3543307086614173,0.003587801824323833,0.00224622835048649
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,548,0.005954555042535503,0.007537036244892633,-0.004008477687875711,0.014440722204744816,0.9854021699322468,0.002395112793452627,0.3937007874015748,0.0033162576146423817,0.004793812562638777
piperx_insert_copper_screw-task_only-fixed1500-seed1000-v1,556,0.00491129070860552,0.00666530969365556,0.0031186388428068312,0.01466713398694992,0.987199002014283,0.002709740061518245,0.4015748031496063,0.009782829321920872,0.0024417690929112723
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,11,0.009097978431782394,0.012240175559798042,0.0050652100590014015,0.02433570958673954,0.9840631294634681,0.005466700949537473,0.4094488188976378,0.019282068591564894,0.0028155006693850737
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,23,0.0316131917088569,0.037165325270416355,0.03133156427520589,0.06577568501234053,0.9874851217725691,0.0049826305242269995,0.41732283464566927,0.051944819977506995,0.007574641505925683
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,40,0.012991491837055946,0.015857295971291943,0.011323394383907726,0.027561480551958083,0.9939457059146676,0.0029447938858230753,0.3937007874015748,0.024592216359451413,0.003532505190378288
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,43,0.013235124957645894,0.015026820461408259,-0.009250753757441998,0.025342608615756032,0.9700318165171214,0.004002882384027787,0.4015748031496063,0.008948905626311898,0.01606252589408541
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,58,0.007460351635018014,0.010179854912272784,0.006489820914794109,0.022323391586542122,0.990884224501007,0.002578411914965534,0.3228346456692913,0.01617092965170741,0.002047660564130638
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,62,0.005107756569941557,0.0065297045260458274,-0.0015992891972018697,0.011359936743974682,0.982632530672038,0.0031614470493605755,0.36220472440944884,0.007646552752703428,0.003941507822673884
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,63,0.007102501734152611,0.008466704672599414,0.004094749824616883,0.016191164031624794,0.9834737227613989,0.0030515887407864643,0.3464566929133858,0.010389211820438504,0.004324729827203555
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,84,0.008055456838064856,0.009430476755347613,-0.00801694886149562,0.016761616989970203,0.9906209943233838,0.002185981167025688,0.3464566929133858,0.009733431274071336,0.0027843743901030393
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,86,0.005481461814724753,0.007205787890421929,-0.004715930490874598,0.015476516634225845,0.9902089818714519,0.0025677665862746126,0.4330708661417323,0.010916359955444932,0.0031390128806378925
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,90,0.01116623681400597,0.012112266875144623,-0.01116623681400597,0.018584647029638288,0.9881946987731185,0.0019365380386139933,0.4330708661417323,0.009505694964900613,0.008365028652406181
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,99,0.009579876291809342,0.0106695310757955,-0.009579876291809342,0.01769737675786017,0.9892533418787767,0.0024821734840534335,0.33858267716535434,0.011401557829231024,0.006031507158695604
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,171,0.019889085535851336,0.022963337810204577,-0.019889085535851336,0.041248283907771105,0.9936366965757186,0.0024558808361216794,0.3779527559055118,0.036002444103360176,0.006510785884529469
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,180,0.012254277391093638,0.013636784366786624,0.01078627699325807,0.021388629823923106,0.9714910272843802,0.0021224362467686963,0.41732283464566927,0.012344735441729426,0.005758883116868674
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,182,0.012454261182483606,0.013784035090040465,-0.012454261182483606,0.02315816543996334,0.9926409998168834,0.00174063209106955,0.36220472440944884,0.018876941525377333,0.00530851280745992
piperx_insert_copper_screw-vision_only-fixed1500-seed1000-v1,195,0.01618677425040005,0.01964914778584873,-0.01618170148185527,0.035500917583703995,0.9915022431789048,0.002520805129444036,0.3700787401574803,0.031997187761589885,0.00538933984535106
